# %ECSV 1.0
# ---
# datatype:
# - {name: ST, datatype: string}
# - {name: WMF, datatype: float64}
# - {name: T_eq, datatype: float64}
# - {name: M_p, datatype: float64}
# - {name: Age, datatype: float64}
# - {name: R_b, datatype: float64}
# - {name: R_20mbar, datatype: float64}
# - {name: R_1mibar, datatype: float64}
# - {name: T_b, datatype: float64}
# - {name: T_int, datatype: float64}
# - {name: s_env, datatype: float64}
# - {name: I/MR^2, datatype: float64}
# - {name: L_env, datatype: float64}
# - {name: L_rad, datatype: float64}
# - {name: L_core, datatype: float64}
# - {name: L_grav, datatype: float64}
# - {name: u_tot, datatype: float64}
# meta: !!omap
# - comments: [Evolutionary tracks from the Steam Worlds Evolution Extended in Temperature model (Aguichine+2025), '', 'Model summary:',
#     'Earth-like core (32.5% iron-sulfur alloy, 67.5% mantle with Earth-like Fe/Si ratio)', Pure H2O envelope and pure H2O atmosphere
#       connected at P_b = 1000 bar, '', 'Parameters:', 'ST: Stellar Type (M or G), for radiative transfer in the atmosphere', 'WMF: Water
#       Mass Fraction, between 0.001 and 1', 'T_eq: Equilibrium temperature (K), between 500 K and 700 K', 'M_p: Planet mass (M_e), between
#       0.2 M_E and 20.0 M_E', 'Age: Host star age (Gyr), between 0.001 Gyr and 20 Gyr, assuming the planet formed at t_0 = 1 Myr (can
#       be adjusted)', '', 'Model outputs:', 'R_b: Planet radius (R_E) at 1000 bar', 'R_20mbar : Planet radius (R_E) at 20 mbar, pressure
#       level where pure steam is opaque at 1 micron', 'R_1mibar : Planet radius (R_E) at 1 microbar (0.1 Pa), pressure level of aerosols/haze
#       formation', 'T_b: Temperature (K) at 1000 bar)', 'T_int: Intrinsic temperature (K), nominal values are between 10 K and 400 K',
#     's_env: Specific entropy of H2O in the envelope (in J/K/kg)', 'I/MR^2: Normalized moment of inertia', '', 'Sources of energy for
#       the cooling, expressed as luminosities (in W):', 'L_env: energy from the H2O envelope (thermal + gravitational)', 'L_rad: radiogenic
#       heat produced in the core', 'L_core: thermal energy of the core', 'L_grav: gravitational energy of the core', 'u_tot: total energy
#       of the planet, obtained by fully integrating thermal (cp*T*dm) and gravitational energy', '', '', 'By construction:', L_env +
#       L_rad + L_core + L_grav = L_int = (4 * Pi * R_p**2) * (sigma_SB * T_int**4), d u_tot / d t = -L_int + L_rad, '', 'NB: The last
#       line of each track represents an estimate of the time until "full exhaustion".', '########################################################################################################',
#     ST    WMF    T_eq          M_p       Age       R_b  R_20mbar  R_1mibar       T_b     T_int           s_env          I/MR^2        L_env         L_rad        L_core        L_grav        u_tot]
# schema: astropy-2.0
ST WMF T_eq M_p Age R_b R_20mbar R_1mibar T_b T_int s_env I/MR^2 L_env L_rad L_core L_grav u_tot
M 1.0 900.0 0.41382762 0.01 1.72526 2.79644 3.42838 2936.2 154.53 13018.835 0.29507722 4.97876e+16 0.0 0.0 0.0 1.10979e+31
M 1.0 900.0 0.41382762 0.02 1.66017 2.59628 3.18083 2660.76 123.03 12592.255 0.29342229 1.85577e+16 0.0 0.0 0.0 9.06338e+30
M 1.0 900.0 0.41382762 0.03 1.62958 2.50427 3.06606 2518.05 107.71 12356.098 0.29263892 1.04958e+16 0.0 0.0 0.0 8.10729e+30
M 1.0 900.0 0.41382762 0.05 1.59725 2.4097 2.94702 2359.73 91.56 12081.1 0.29180908 5269590000000000.0 0.0 0.0 0.0 7.09666e+30
M 1.0 900.0 0.41382762 0.1 1.56113 2.30851 2.81793 2177.87 73.92 11747.067 0.29088809 2139910000000000.0 0.0 0.0 0.0 5.96762e+30
M 1.0 900.0 0.41382762 0.2 1.53139 2.22937 2.71535 2028.02 59.89 11455.962 0.29013365 889279000000000.0 0.0 0.0 0.0 5.03776e+30
M 1.0 900.0 0.41382762 0.5 1.50035 2.15124 2.61228 1869.2 44.54 11130.117 0.28933841 262839000000000.0 0.0 0.0 0.0 4.06762e+30
M 1.0 900.0 0.41382762 1.0 1.48345 2.11035 2.55759 1782.38 34.12 10943.64 0.28890785 90023300000000.0 0.0 0.0 0.0 3.53928e+30
M 1.0 900.0 0.41382762 2.0 1.47326 2.08632 2.52516 1730.96 24.1 10830.146 0.28864919 23760300000000.0 0.0 0.0 0.0 3.22092e+30
M 1.0 900.0 0.41382762 5.0 1.46857 2.0754 2.51036 1707.57 11.3 10777.735 0.28853054 2480120000000.0 0.0 0.0 0.0 3.07426e+30
M 1.0 900.0 0.41382762 10.0 1.46848 2.07518 2.51006 1707.07 10.79 10776.625 0.28852669 1573910000000.0 0.0 0.0 0.0 3.07134e+30
M 1.0 900.0 0.41382762 20.0 1.46833 2.07484 2.5096 1706.31 10.0 10774.913 0.28852 67.3638 0.0 0.0 0.0 3.06682e+30
M 1.0 900.0 0.52733018 0.001 2.84033 6.05544 7.22975 6563.86 592.92 16520.0 0.3106 0.0 0.0 0.0 0.0 5.18804e+31
M 1.0 900.0 0.52733018 0.0015 2.15861 3.90912 4.68363 4569.47 365.65 14947.166 0.30084 2.43856e+18 0.0 0.0 0.0 2.39504e+31
M 1.0 900.0 0.52733018 0.002 2.02906 3.46145 4.1522 3999.43 294.82 14367.98 0.29898 9.11339e+17 0.0 0.0 0.0 1.86426e+31
M 1.0 900.0 0.52733018 0.003 1.92561 3.13067 3.7527 3597.01 243.87 13905.517 0.2975 3.8453e+17 0.0 0.0 0.0 1.44044e+31
M 1.0 900.0 0.52733018 0.005 1.83636 2.86182 3.42284 3283.23 203.41 13506.502 0.296218 1.69476e+17 0.0 0.0 0.0 1.07478e+31
M 1.0 900.0 0.52733018 0.01 1.75535 2.60673 3.11188 2872.82 154.68 12923.931 0.29505895 5.17582e+16 0.0 0.0 0.0 7.4287e+30
M 1.0 900.0 0.52733018 0.02 1.70005 2.44305 2.90883 2610.39 123.25 12510.135 0.29427213 1.95996e+16 0.0 0.0 0.0 5.16311e+30
M 1.0 900.0 0.52733018 0.03 1.67367 2.36769 2.81434 2476.54 108.26 12285.368 0.29388971 1.12958e+16 0.0 0.0 0.0 4.08235e+30
M 1.0 900.0 0.52733018 0.05 1.64533 2.28903 2.71484 2323.91 92.06 12016.904 0.29348803 5714030000000000.0 0.0 0.0 0.0 2.92108e+30
M 1.0 900.0 0.52733018 0.1 1.61332 2.20433 2.60619 2148.89 74.39 11691.932 0.293025 2344350000000000.0 0.0 0.0 0.0 1.60968e+30
M 1.0 900.0 0.52733018 0.2 1.58693 2.14985 2.53999 2005.62 60.32 11411.122 0.29264403 983209000000000.0 0.0 0.0 0.0 5.28408e+29
M 1.0 900.0 0.52733018 0.5 1.55954 2.09721 2.47583 1852.5 44.47 11094.724 0.29225194 282590000000000.0 0.0 0.0 0.0 -5.93606e+29
M 1.0 900.0 0.52733018 1.0 1.54508 2.07047 2.44293 1772.31 33.72 10921.61 0.29204757 93647500000000.0 0.0 0.0 0.0 -1.18621e+30
M 1.0 900.0 0.52733018 2.0 1.53699 2.05578 2.42477 1726.34 22.94 10819.854 0.29193023 21748600000000.0 0.0 0.0 0.0 -1.51765e+30
M 1.0 900.0 0.52733018 5.0 1.5341 2.05066 2.4184 1711.56 13.08 10786.718 0.29188924 5319890000000.0 0.0 0.0 0.0 -1.63596e+30
M 1.0 900.0 0.52733018 10.0 1.53391 2.05032 2.41798 1710.73 12.06 10784.843 0.29188616 3546590000000.0 0.0 0.0 0.0 -1.64383e+30
M 1.0 900.0 0.52733018 20.0 1.53352 2.04965 2.41714 1709.06 10.0 10781.094 0.29188 151.439 0.0 0.0 0.0 -1.65959e+30
M 1.0 900.0 0.67196366 0.001 2.76403 5.52088 6.51167 6563.86 637.64 16520.0 0.27556 0.0 0.0 0.0 0.0 6.68084e+31
M 1.0 900.0 0.67196366 0.0015 2.19084 3.69627 4.34028 4714.01 405.53 15082.366 0.28829 3.80339e+18 0.0 0.0 0.0 2.64904e+31
M 1.0 900.0 0.67196366 0.002 2.07024 3.27793 3.84491 4100.11 324.79 14476.197 0.29096 1.39684e+18 0.0 0.0 0.0 1.8007e+31
M 1.0 900.0 0.67196366 0.003 1.97785 2.97926 3.48614 3664.29 266.38 13986.445 0.293014 5.77428e+17 0.0 0.0 0.0 1.15086e+31
M 1.0 900.0 0.67196366 0.005 1.89887 2.74121 3.19569 3329.54 220.75 13567.749 0.29476667 2.51216e+17 0.0 0.0 0.0 5.95298e+30
M 1.0 900.0 0.67196366 0.01 1.82154 2.51271 2.91525 2948.62 171.62 13037.195 0.29648588 8.44078e+16 0.0 0.0 0.0 5.13837e+29
M 1.0 900.0 0.67196366 0.02 1.76874 2.3881 2.77001 2662.5 135.84 12595.073 0.29765522 3.12877e+16 0.0 0.0 0.0 -3.19989e+30
M 1.0 900.0 0.67196366 0.03 1.74362 2.33168 2.70401 2534.62 119.72 12384.086 0.29821046 1.83553e+16 0.0 0.0 0.0 -4.96687e+30
M 1.0 900.0 0.67196366 0.05 1.71639 2.27171 2.63359 2377.07 101.82 12111.907 0.29881683 9303760000000000.0 0.0 0.0 0.0 -6.88278e+30
M 1.0 900.0 0.67196366 0.1 1.68547 2.2064 2.55623 2195.77 82.26 11780.859 0.2995078 3825720000000000.0 0.0 0.0 0.0 -9.05742e+30
M 1.0 900.0 0.67196366 0.2 1.65996 2.15506 2.49479 2043.75 66.55 11487.232 0.30007308 1592110000000000.0 0.0 0.0 0.0 -1.08522e+31
M 1.0 900.0 0.67196366 0.5 1.63298 2.10348 2.43236 1882.84 49.69 11158.845 0.30067286 482036000000000.0 0.0 0.0 0.0 -1.27503e+31
M 1.0 900.0 0.67196366 1.0 1.61816 2.07641 2.39926 1793.27 38.28 10967.379 0.30099883 170523000000000.0 0.0 0.0 0.0 -1.3792e+31
M 1.0 900.0 0.67196366 2.0 1.60894 2.05998 2.37904 1738.17 27.22 10846.216 0.30120091 47369700000000.0 0.0 0.0 0.0 -1.44409e+31
M 1.0 900.0 0.67196366 5.0 1.60484 2.05277 2.37015 1713.38 12.69 10790.814 0.30129475 5649470000000.0 0.0 0.0 0.0 -1.4729e+31
M 1.0 900.0 0.67196366 10.0 1.60462 2.05238 2.36967 1712.02 10.73 10787.741 0.3013 2655360000000.0 0.0 0.0 0.0 -1.47446e+31
M 1.0 900.0 0.67196366 20.0 1.60454 2.05223 2.36949 1711.51 10.0 10786.596 0.3013 113.384 0.0 0.0 0.0 -1.47504e+31
M 1.0 900.0 0.85626648 0.001 2.69316 4.97062 5.77652 6563.86 693.38 16520.0 0.25355 0.0 0.0 0.0 0.0 8.57097e+31
M 1.0 900.0 0.85626648 0.0015 2.2438 3.49024 4.0144 4796.86 440.44 15158.004 0.2783 5.54981e+18 0.0 0.0 0.0 3.03061e+31
M 1.0 900.0 0.85626648 0.002 2.13232 3.13392 3.58824 4275.56 367.07 14658.379 0.284445 2.41685e+18 0.0 0.0 0.0 1.65596e+31
M 1.0 900.0 0.85626648 0.003 2.04434 2.85571 3.25703 3776.96 296.76 14118.602 0.28929 9.49769e+17 0.0 0.0 0.0 5.71308e+30
M 1.0 900.0 0.85626648 0.005 1.97209 2.68278 3.05829 3412.41 244.03 13675.261 0.29326667 4.04508e+17 0.0 0.0 0.0 -3.1956e+30
M 1.0 900.0 0.85626648 0.01 1.89969 2.51772 2.86699 3067.71 194.29 13209.815 0.29726 1.50697e+17 0.0 0.0 0.0 -1.21222e+31
M 1.0 900.0 0.85626648 0.02 1.84744 2.39645 2.72702 2744.63 152.58 12726.108 0.300135 5.42908e+16 0.0 0.0 0.0 -1.85642e+31
M 1.0 900.0 0.85626648 0.03 1.82295 2.34197 2.66361 2603.91 134.25 12499.466 0.30148225 3.17145e+16 0.0 0.0 0.0 -2.15827e+31
M 1.0 900.0 0.85626648 0.05 1.79609 2.28365 2.59539 2449.61 114.59 12238.951 0.30296789 1.63384e+16 0.0 0.0 0.0 -2.48953e+31
M 1.0 900.0 0.85626648 0.1 1.76561 2.21998 2.52036 2259.1 92.62 11898.767 0.30464837 6745420000000000.0 0.0 0.0 0.0 -2.86538e+31
M 1.0 900.0 0.85626648 0.2 1.74017 2.16933 2.4601 2097.22 74.93 11592.28 0.30604276 2810290000000000.0 0.0 0.0 0.0 -3.17899e+31
M 1.0 900.0 0.85626648 0.5 1.71335 2.11863 2.39911 1923.14 56.09 11242.92 0.30752204 859429000000000.0 0.0 0.0 0.0 -3.50967e+31
M 1.0 900.0 0.85626648 1.0 1.69782 2.09069 2.36514 1823.57 43.97 11032.887 0.30837958 321731000000000.0 0.0 0.0 0.0 -3.70121e+31
M 1.0 900.0 0.85626648 2.0 1.68739 2.07242 2.34279 1755.63 32.49 10884.886 0.30894952 97560500000000.0 0.0 0.0 0.0 -3.82977e+31
M 1.0 900.0 0.85626648 5.0 1.68165 2.06254 2.33066 1718.41 16.89 10802.091 0.30926479 12845600000000.0 0.0 0.0 0.0 -3.90049e+31
M 1.0 900.0 0.85626648 10.0 1.68126 2.06187 2.32984 1715.74 13.13 10796.12 0.30928623 6436550000000.0 0.0 0.0 0.0 -3.90531e+31
M 1.0 900.0 0.85626648 20.0 1.681 2.06142 2.32929 1713.91 10.0 10792.001 0.3093 274.197 0.0 0.0 0.0 -3.90858e+31
M 1.0 900.0 1.09111896 0.001 2.6612 4.47481 5.10832 6563.86 756.08 16520.0 0.25027 0.0 0.0 0.0 0.0 9.49943e+31
M 1.0 900.0 1.09111896 0.0015 2.2849 3.24645 3.64909 4813.65 467.99 15173.178 0.2771 7.33565e+18 0.0 0.0 0.0 2.21988e+31
M 1.0 900.0 1.09111896 0.002 2.18936 3.02102 3.39008 4370.7 399.17 14754.015 0.28392 3.565e+18 0.0 0.0 0.0 3.71504e+30
M 1.0 900.0 1.09111896 0.003 2.1081 2.81216 3.15338 3838.79 319.97 14189.407 0.28971 1.36459e+18 0.0 0.0 0.0 -1.2005e+31
M 1.0 900.0 1.09111896 0.005 2.04199 2.65438 2.97273 3455.48 262.1 13730.099 0.29442444 5.76962e+17 0.0 0.0 0.0 -2.47932e+31
M 1.0 900.0 1.09111896 0.01 1.97611 2.50652 2.80181 3111.93 209.51 13272.308 0.29912174 2.20916e+17 0.0 0.0 0.0 -3.75391e+31
M 1.0 900.0 1.09111896 0.02 1.9257 2.39417 2.67199 2792.71 165.6 12801.237 0.30272122 8.18098e+16 0.0 0.0 0.0 -4.72898e+31
M 1.0 900.0 1.09111896 0.03 1.90221 2.34329 2.6129 2642.74 145.44 12563.031 0.30439088 4.75363e+16 0.0 0.0 0.0 -5.18335e+31
M 1.0 900.0 1.09111896 0.05 1.87651 2.28917 2.5497 2486.5 124.3 12302.427 0.30622651 2.47189e+16 0.0 0.0 0.0 -5.68045e+31
M 1.0 900.0 1.09111896 0.1 1.84696 2.22933 2.47932 2294.71 100.6 11963.985 0.30833567 1.02697e+16 0.0 0.0 0.0 -6.25216e+31
M 1.0 900.0 1.09111896 0.2 1.82246 2.18486 2.42804 2126.81 81.24 11649.563 0.310079 4258930000000000.0 0.0 0.0 0.0 -6.7262e+31
M 1.0 900.0 1.09111896 0.5 1.79611 2.14069 2.37717 1947.57 61.13 11293.276 0.31196045 1331140000000000.0 0.0 0.0 0.0 -7.23601e+31
M 1.0 900.0 1.09111896 1.0 1.78071 2.11604 2.34859 1841.81 48.18 11071.967 0.31305776 510278000000000.0 0.0 0.0 0.0 -7.53374e+31
M 1.0 900.0 1.09111896 2.0 1.77003 2.09941 2.32919 1767.03 35.83 10910.013 0.31382417 159309000000000.0 0.0 0.0 0.0 -7.74046e+31
M 1.0 900.0 1.09111896 5.0 1.76361 2.0896 2.31771 1721.92 20.43 10809.951 0.3142757 20286700000000.0 0.0 0.0 0.0 -7.8646e+31
M 1.0 900.0 1.09111896 10.0 1.76293 2.08855 2.31648 1716.46 10.75 10797.733 0.31433 6246800000000.0 0.0 0.0 0.0 -7.87792e+31
M 1.0 900.0 1.09111896 20.0 1.76288 2.08848 2.3164 1716.09 10.0 10796.897 0.31433 266.113 0.0 0.0 0.0 -7.87882e+31
M 1.0 900.0 1.39038559 0.001 2.65852 4.01123 4.48056 6563.86 827.9 16520.0 0.25361 0.0 0.0 0.0 0.0 9.15059e+31
M 1.0 900.0 1.39038559 0.0015 2.33403 3.14148 3.47643 4813.65 491.55 15173.178 0.27947 9.31489e+18 0.0 0.0 0.0 -3.10481e+30
M 1.0 900.0 1.39038559 0.002 2.2524 2.94935 3.25627 4375.66 419.51 14758.938 0.28597333 4.6049e+18 0.0 0.0 0.0 -2.69081e+31
M 1.0 900.0 1.39038559 0.003 2.17724 2.76725 3.04904 3882.89 341.59 14239.184 0.291965 1.89027e+18 0.0 0.0 0.0 -4.88211e+31
M 1.0 900.0 1.39038559 0.005 2.11643 2.62523 2.88682 3485.82 279.11 13768.31 0.29681556 7.96755e+17 0.0 0.0 0.0 -6.65514e+31
M 1.0 900.0 1.39038559 0.01 2.05575 2.49674 2.74019 3130.59 222.39 13298.419 0.30164636 3.03448e+17 0.0 0.0 0.0 -8.42446e+31
M 1.0 900.0 1.39038559 0.02 2.00812 2.40431 2.63658 2828.6 177.39 12856.594 0.30544308 1.1708e+17 0.0 0.0 0.0 -9.81323e+31
M 1.0 900.0 1.39038559 0.03 1.98571 2.36125 2.5883 2671.21 155.5 12609.138 0.30723134 6.76657e+16 0.0 0.0 0.0 -1.04665e+32
M 1.0 900.0 1.39038559 0.05 1.9613 2.31549 2.53681 2508.27 132.72 12339.518 0.30917571 3.50832e+16 0.0 0.0 0.0 -1.11784e+32
M 1.0 900.0 1.39038559 0.1 1.93306 2.26438 2.47901 2318.94 107.55 12007.924 0.31142764 1.46909e+16 0.0 0.0 0.0 -1.20016e+32
M 1.0 900.0 1.39038559 0.2 1.90944 2.22343 2.4324 2148.74 86.94 11691.652 0.31331143 6130040000000000.0 0.0 0.0 0.0 -1.26904e+32
M 1.0 900.0 1.39038559 0.5 1.88427 2.18195 2.38484 1965.02 65.44 11328.947 0.31531154 1921450000000000.0 0.0 0.0 0.0 -1.3424e+32
M 1.0 900.0 1.39038559 1.0 1.8692 2.15831 2.3575 1857.12 52.03 11104.547 0.31652092 760631000000000.0 0.0 0.0 0.0 -1.38637e+32
M 1.0 900.0 1.39038559 2.0 1.85837 2.14173 2.33826 1775.65 39.16 10928.922 0.31737762 249073000000000.0 0.0 0.0 0.0 -1.41793e+32
M 1.0 900.0 1.39038559 5.0 1.85165 2.13174 2.32662 1727.23 22.86 10821.842 0.31791763 35607900000000.0 0.0 0.0 0.0 -1.43753e+32
M 1.0 900.0 1.39038559 10.0 1.85068 2.13037 2.32506 1720.6 15.91 10807.008 0.31799726 13014800000000.0 0.0 0.0 0.0 -1.44036e+32
M 1.0 900.0 1.39038559 20.0 1.85037 2.12993 2.32456 1718.11 10.0 10801.428 0.31802 553.127 0.0 0.0 0.0 -1.44127e+32
M 1.0 900.0 1.77173358 0.001 2.68681 3.77491 4.15166 6563.86 853.02 16520.0 0.26011 0.0 0.0 0.0 0.0 6.51354e+31
M 1.0 900.0 1.77173358 0.0015 2.4007 3.06229 3.33391 4847.47 521.72 15203.57 0.28345 1.25033e+19 0.0 0.0 0.0 -5.61628e+31
M 1.0 900.0 1.77173358 0.002 2.32525 2.8925 3.14102 4385.59 441.6 14768.784 0.2896 6.02511e+18 0.0 0.0 0.0 -8.81469e+31
M 1.0 900.0 1.77173358 0.003 2.25498 2.74747 2.97968 3924.44 363.33 14285.56 0.295335 2.59472e+18 0.0 0.0 0.0 -1.17939e+32
M 1.0 900.0 1.77173358 0.005 2.19758 2.62869 2.84798 3509.11 295.12 13797.421 0.30002 1.07357e+18 0.0 0.0 0.0 -1.42274e+32
M 1.0 900.0 1.77173358 0.01 2.14103 2.51847 2.72497 3143.63 234.41 13316.576 0.30462909 4.06201e+17 0.0 0.0 0.0 -1.66246e+32
M 1.0 900.0 1.77173358 0.02 2.09619 2.43452 2.63086 2857.79 188.49 12901.152 0.30829184 1.62587e+17 0.0 0.0 0.0 -1.85258e+32
M 1.0 900.0 1.77173358 0.03 2.07462 2.39569 2.58798 2694.09 165.02 12645.888 0.31004955 9.36595e+16 0.0 0.0 0.0 -1.94402e+32
M 1.0 900.0 1.77173358 0.05 2.05118 2.35501 2.54315 2525.43 140.73 12368.574 0.31196146 4.84741e+16 0.0 0.0 0.0 -2.04337e+32
M 1.0 900.0 1.77173358 0.1 2.02411 2.30931 2.49261 2336.1 113.96 12038.839 0.31416929 2.03063e+16 0.0 0.0 0.0 -2.15815e+32
M 1.0 900.0 1.77173358 0.2 2.00132 2.27246 2.45167 2163.61 92.07 11720.009 0.31602719 8467900000000000.0 0.0 0.0 0.0 -2.25477e+32
M 1.0 900.0 1.77173358 0.5 1.97696 2.23499 2.40977 1979.29 69.61 11357.977 0.31801785 2708130000000000.0 0.0 0.0 0.0 -2.35803e+32
M 1.0 900.0 1.77173358 1.0 1.96244 2.21356 2.38568 1865.36 54.89 11121.996 0.31920246 1039210000000000.0 0.0 0.0 0.0 -2.41961e+32
M 1.0 900.0 1.77173358 2.0 1.95197 2.19857 2.36875 1783.68 41.82 10946.467 0.32005747 352229000000000.0 0.0 0.0 0.0 -2.46398e+32
M 1.0 900.0 1.77173358 5.0 1.94489 2.18867 2.35754 1730.56 24.67 10829.264 0.32063542 53960700000000.0 0.0 0.0 0.0 -2.49398e+32
M 1.0 900.0 1.77173358 10.0 1.94388 2.18724 2.35592 1721.11 13.2 10808.143 0.32072 11529100000000.0 0.0 0.0 0.0 -2.49825e+32
M 1.0 900.0 1.77173358 20.0 1.94388 2.18722 2.3559 1719.94 10.0 10805.528 0.32072 489.986 0.0 0.0 0.0 -2.49825e+32
M 1.0 900.0 2.25767578 0.001 2.73315 3.59518 3.89361 6563.86 866.32 16520.0 0.26706 0.0 0.0 0.0 0.0 1.50886e+30
M 1.0 900.0 2.25767578 0.0015 2.47851 3.0334 3.25815 4898.77 555.37 15249.272 0.28766 1.71111e+19 0.0 0.0 0.0 -1.5419e+32
M 1.0 900.0 2.25767578 0.002 2.40744 2.88761 3.09595 4408.05 465.85 14790.966 0.293405 7.99736e+18 0.0 0.0 0.0 -1.97649e+32
M 1.0 900.0 2.25767578 0.003 2.34111 2.75885 2.95302 3970.94 386.32 14336.867 0.29877 3.57448e+18 0.0 0.0 0.0 -2.38206e+32
M 1.0 900.0 2.25767578 0.005 2.28626 2.65353 2.83828 3535.57 312.03 13830.247 0.303205 1.45206e+18 0.0 0.0 0.0 -2.71746e+32
M 1.0 900.0 2.25767578 0.01 2.23281 2.5566 2.73213 3158.07 246.96 13336.603 0.30753429 5.44097e+17 0.0 0.0 0.0 -3.04427e+32
M 1.0 900.0 2.25767578 0.02 2.19051 2.48333 2.65152 2886.65 199.79 12944.803 0.31095556 2.24477e+17 0.0 0.0 0.0 -3.30291e+32
M 1.0 900.0 2.25767578 0.03 2.16964 2.44727 2.61198 2717.42 174.81 12683.067 0.31264375 1.28932e+17 0.0 0.0 0.0 -3.43057e+32
M 1.0 900.0 2.25767578 0.05 2.14697 2.40906 2.56992 2543.04 148.98 12398.251 0.31446983 6.66851e+16 0.0 0.0 0.0 -3.56915e+32
M 1.0 900.0 2.25767578 0.1 2.12078 2.36601 2.52241 2353.04 120.68 12069.178 0.3165908 2.80776e+16 0.0 0.0 0.0 -3.72927e+32
M 1.0 900.0 2.25767578 0.2 2.09907 2.33193 2.48475 2178.81 97.52 11748.852 0.31834875 1.17213e+16 0.0 0.0 0.0 -3.86203e+32
M 1.0 900.0 2.25767578 0.5 2.07527 2.29746 2.44704 1990.04 73.53 11379.74 0.32027306 3714110000000000.0 0.0 0.0 0.0 -4.00754e+32
M 1.0 900.0 2.25767578 1.0 2.06127 2.27788 2.42554 1873.48 58.05 11139.139 0.32140549 1434760000000000.0 0.0 0.0 0.0 -4.09316e+32
M 1.0 900.0 2.25767578 2.0 2.05092 2.2639 2.41013 1789.52 44.15 10959.206 0.32223934 483601000000000.0 0.0 0.0 0.0 -4.15643e+32
M 1.0 900.0 2.25767578 5.0 2.04402 2.25474 2.40001 1733.12 26.43 10834.966 0.32279912 77395400000000.0 0.0 0.0 0.0 -4.19865e+32
M 1.0 900.0 2.25767578 10.0 2.04309 2.25351 2.39864 1725.12 18.38 10817.117 0.3228749 26444300000000.0 0.0 0.0 0.0 -4.20436e+32
M 1.0 900.0 2.25767578 20.0 2.04295 2.25329 2.39841 1721.69 10.0 10809.443 0.32289 1121.24 0.0 0.0 0.0 -4.20521e+32
M 1.0 900.0 2.87689978 0.001 2.79155 3.48819 3.72817 6563.86 898.65 16520.0 0.27403 0.0 0.0 0.0 0.0 -1.26679e+32
M 1.0 900.0 2.87689978 0.0015 2.56245 3.02872 3.21577 4916.02 583.22 15264.536 0.29206 2.22409e+19 0.0 0.0 0.0 -3.28873e+32
M 1.0 900.0 2.87689978 0.002 2.49743 2.90513 3.0805 4423.1 489.1 14805.772 0.297175 1.04566e+19 0.0 0.0 0.0 -3.86252e+32
M 1.0 900.0 2.87689978 0.003 2.4364 2.79487 2.95947 4006.03 408.56 14375.167 0.30198 4.84883e+18 0.0 0.0 0.0 -4.4011e+32
M 1.0 900.0 2.87689978 0.005 2.38316 2.6964 2.8522 3565.12 329.92 13866.616 0.30617 1.97134e+18 0.0 0.0 0.0 -4.871e+32
M 1.0 900.0 2.87689978 0.01 2.33208 2.60912 2.75793 3175.12 260.32 13360.134 0.31018905 7.32646e+17 0.0 0.0 0.0 -5.32169e+32
M 1.0 900.0 2.87689978 0.02 2.29188 2.54377 2.68729 2897.65 210.35 12961.333 0.3133528 3.02092e+17 0.0 0.0 0.0 -5.67655e+32
M 1.0 900.0 2.87689978 0.03 2.27168 2.51139 2.65231 2741.05 184.89 12720.459 0.31494607 1.76849e+17 0.0 0.0 0.0 -5.85482e+32
M 1.0 900.0 2.87689978 0.05 2.24978 2.47671 2.61485 2559.55 157.23 12425.899 0.31666526 9.08207e+16 0.0 0.0 0.0 -6.04808e+32
M 1.0 900.0 2.87689978 0.1 2.22462 2.43779 2.5727 2363.31 127.17 12087.48 0.31864718 3.80806e+16 0.0 0.0 0.0 -6.27012e+32
M 1.0 900.0 2.87689978 0.2 2.20347 2.40624 2.53842 2193.27 103.06 11776.145 0.32030961 1.61154e+16 0.0 0.0 0.0 -6.45685e+32
M 1.0 900.0 2.87689978 0.5 2.18032 2.3733 2.50249 2001.56 77.69 11402.972 0.32213562 5109200000000000.0 0.0 0.0 0.0 -6.66105e+32
M 1.0 900.0 2.87689978 1.0 2.16662 2.35453 2.48191 1884.67 61.76 11162.693 0.32320993 2024380000000000.0 0.0 0.0 0.0 -6.78197e+32
M 1.0 900.0 2.87689978 2.0 2.15625 2.34074 2.46677 1798.26 47.42 10978.206 0.32402822 713425000000000.0 0.0 0.0 0.0 -6.87349e+32
M 1.0 900.0 2.87689978 5.0 2.14869 2.33093 2.45596 1738.28 30.08 10846.453 0.32462094 127678000000000.0 0.0 0.0 0.0 -6.94022e+32
M 1.0 900.0 2.87689978 10.0 2.14784 2.32977 2.45468 1725.47 17.54 10817.913 0.32468783 26129300000000.0 0.0 0.0 0.0 -6.94771e+32
M 1.0 900.0 2.87689978 20.0 2.14762 2.32948 2.45436 1723.33 10.0 10813.112 0.32471 1107.88 0.0 0.0 0.0 -6.94966e+32
M 1.0 900.0 3.66596142 0.001 2.86662 3.44305 3.64018 6563.86 940.59 16520.0 0.28047 0.0 0.0 0.0 0.0 -3.61391e+32
M 1.0 900.0 3.66596142 0.0015 2.65803 3.05127 3.20766 4942.07 613.94 15287.464 0.296115 2.9404e+19 0.0 0.0 0.0 -6.2522e+32
M 1.0 900.0 3.66596142 0.002 2.59605 2.94241 3.08999 4445.79 514.48 14828.007 0.30077 1.38301e+19 0.0 0.0 0.0 -7.03615e+32
