# %ECSV 1.0
# ---
# datatype:
# - {name: ST, datatype: string}
# - {name: WMF, datatype: float64}
# - {name: T_eq, datatype: float64}
# - {name: M_p, datatype: float64}
# - {name: Age, datatype: float64}
# - {name: R_b, datatype: float64}
# - {name: R_20mbar, datatype: float64}
# - {name: R_1mibar, datatype: float64}
# - {name: T_b, datatype: float64}
# - {name: T_int, datatype: float64}
# - {name: s_env, datatype: float64}
# - {name: I/MR^2, datatype: float64}
# - {name: L_env, datatype: float64}
# - {name: L_rad, datatype: float64}
# - {name: L_core, datatype: float64}
# - {name: L_grav, datatype: float64}
# - {name: u_tot, datatype: float64}
# meta: !!omap
# - comments: [Evolutionary tracks from the Steam Worlds Evolution Extended in Temperature model (Aguichine+2025), '', 'Model summary:',
#     'Earth-like core (32.5% iron-sulfur alloy, 67.5% mantle with Earth-like Fe/Si ratio)', Pure H2O envelope and pure H2O atmosphere
#       connected at P_b = 1000 bar, '', 'Parameters:', 'ST: Stellar Type (M or G), for radiative transfer in the atmosphere', 'WMF: Water
#       Mass Fraction, between 0.001 and 1', 'T_eq: Equilibrium temperature (K), between 500 K and 700 K', 'M_p: Planet mass (M_e), between
#       0.2 M_E and 20.0 M_E', 'Age: Host star age (Gyr), between 0.001 Gyr and 20 Gyr, assuming the planet formed at t_0 = 1 Myr (can
#       be adjusted)', '', 'Model outputs:', 'R_b: Planet radius (R_E) at 1000 bar', 'R_20mbar : Planet radius (R_E) at 20 mbar, pressure
#       level where pure steam is opaque at 1 micron', 'R_1mibar : Planet radius (R_E) at 1 microbar (0.1 Pa), pressure level of aerosols/haze
#       formation', 'T_b: Temperature (K) at 1000 bar)', 'T_int: Intrinsic temperature (K), nominal values are between 10 K and 400 K',
#     's_env: Specific entropy of H2O in the envelope (in J/K/kg)', 'I/MR^2: Normalized moment of inertia', '', 'Sources of energy for
#       the cooling, expressed as luminosities (in W):', 'L_env: energy from the H2O envelope (thermal + gravitational)', 'L_rad: radiogenic
#       heat produced in the core', 'L_core: thermal energy of the core', 'L_grav: gravitational energy of the core', 'u_tot: total energy
#       of the planet, obtained by fully integrating thermal (cp*T*dm) and gravitational energy', '', '', 'By construction:', L_env +
#       L_rad + L_core + L_grav = L_int = (4 * Pi * R_p**2) * (sigma_SB * T_int**4), d u_tot / d t = -L_int + L_rad, '', 'NB: The last
#       line of each track represents an estimate of the time until "full exhaustion".', '########################################################################################################',
#     ST    WMF    T_eq          M_p       Age       R_b  R_20mbar  R_1mibar       T_b     T_int           s_env          I/MR^2        L_env         L_rad        L_core        L_grav        u_tot]
# schema: astropy-2.0
ST WMF T_eq M_p Age R_b R_20mbar R_1mibar T_b T_int s_env I/MR^2 L_env L_rad L_core L_grav u_tot
G 0.7 1300.0 0.254855 2.0 1.35667 2.72495 3.65931 2670.96 38.15 12608.729 0.21586 255255000000000.0 20053600000000.0 4357220000000.0 1973540000000.0 1.99104e+30
G 0.7 1300.0 0.254855 5.0 1.3566 2.72473 3.65899 2670.39 33.46 12607.805 0.21586 212713000000000.0 20043100000000.0 3631010000000.0 1644620000000.0 1.98961e+30
G 0.7 1300.0 0.254855 10.0 1.3565 2.72436 3.65847 2669.44 25.64 12606.267 0.21586 141808000000000.0 20025500000000.0 2420680000000.0 1096410000000.0 1.98723e+30
G 0.7 1300.0 0.254855 20.0 1.35628 2.72361 3.65743 2667.53 10.01 12603.189 0.21586 3843.0 19990400000000.0 65.6006 29.7129 1.98247e+30
G 0.7 1300.0 0.32475535 0.001 2.30134 5.72995 7.43663 6563.86 583.07 16520.0 0.21237 0.0 0.0 0.0 0.0 2.62182e+31
G 0.7 1300.0 0.32475535 0.0015 1.78349 3.83129 5.05136 4415.55 334.13 14798.365 0.21664 1.13147e+18 26283900000000.0 1.94196e+16 1.06596e+16 1.06046e+31
G 0.7 1300.0 0.32475535 0.002 1.68405 3.48558 4.598 3988.44 281.71 14356.005 0.21746 5.10135e+17 26276900000000.0 8755480000000000.0 4805970000000000.0 7.60674e+30
G 0.7 1300.0 0.32475535 0.003 1.59345 3.17964 4.18842 3636.25 237.41 13952.9 0.218206 2.30559e+17 26262800000000.0 3957090000000000.0 2172090000000000.0 4.87492e+30
G 0.7 1300.0 0.32475535 0.005 1.512 2.91049 3.82105 3346.24 199.94 13589.637 0.21888167 1.04566e+17 26234900000000.0 1794680000000000.0 985116000000000.0 2.41914e+30
G 0.7 1300.0 0.32475535 0.01 1.44869 2.69782 3.52847 2969.62 141.09 13068.107 0.2194028 2.39206e+16 26165100000000.0 410551000000000.0 225356000000000.0 5.10244e+29
G 0.7 1300.0 0.32475535 0.02 1.41403 2.58432 3.36974 2772.39 103.13 12769.629 0.21969373 6646710000000000.0 26027900000000.0 114078000000000.0 62618600000000.0 -5.34619e+29
G 0.7 1300.0 0.32475535 0.03 1.40359 2.5509 3.32249 2708.37 79.29 12668.671 0.21977307 2409140000000000.0 25895900000000.0 41348200000000.0 22696500000000.0 -8.49291e+29
G 0.7 1300.0 0.32475535 0.05 1.39844 2.53451 3.29922 2676.54 50.94 12617.711 0.21981671 593938000000000.0 25669300000000.0 10193800000000.0 5595480000000.0 -1.0047e+30
G 0.7 1300.0 0.32475535 0.1 1.39751 2.53159 3.29507 2671.32 40.71 12609.316 0.21983 323093000000000.0 25567600000000.0 5545260000000.0 3043850000000.0 -1.03263e+30
G 0.7 1300.0 0.32475535 0.2 1.39751 2.53158 3.29506 2671.31 40.55 12609.292 0.21983 321469000000000.0 25567100000000.0 5517400000000.0 3028560000000.0 -1.03266e+30
G 0.7 1300.0 0.32475535 0.5 1.39751 2.53157 3.29505 2671.26 40.09 12609.219 0.21983 316598000000000.0 25565500000000.0 5433800000000.0 2982670000000.0 -1.03276e+30
G 0.7 1300.0 0.32475535 1.0 1.3975 2.53155 3.29502 2671.19 39.32 12609.098 0.21983 308480000000000.0 25562700000000.0 5294470000000.0 2906190000000.0 -1.03292e+30
G 0.7 1300.0 0.32475535 2.0 1.39749 2.53151 3.29497 2671.04 37.78 12608.855 0.21983 292245000000000.0 25557200000000.0 5015810000000.0 2753230000000.0 -1.03325e+30
G 0.7 1300.0 0.32475535 5.0 1.39746 2.5314 3.2948 2670.59 33.15 12608.127 0.21983 243537000000000.0 25540800000000.0 4179850000000.0 2294360000000.0 -1.03424e+30
G 0.7 1300.0 0.32475535 10.0 1.39741 2.5312 3.29454 2669.83 25.44 12606.914 0.21983 162358000000000.0 25513500000000.0 2786560000000.0 1529570000000.0 -1.03588e+30
G 0.7 1300.0 0.32475535 20.0 1.3973 2.53081 3.294 2668.33 10.01 12604.487 0.21983 4399.94 25458700000000.0 75.5156 41.4512 -1.03917e+30
G 0.7 1300.0 0.41382762 0.001 2.29505 5.32377 6.80002 6563.86 618.97 16520.0 0.20474 0.0 0.0 0.0 0.0 2.95234e+31
G 0.7 1300.0 0.41382762 0.0015 1.76831 3.45589 4.43368 4522.57 370.63 14902.37 0.21644 1.67852e+18 33492900000000.0 2.73733e+16 2.21485e+16 6.89357e+30
G 0.7 1300.0 0.41382762 0.002 1.67375 3.11195 3.98654 3960.07 295.13 14324.919 0.21854 6.05195e+17 33484100000000.0 9869490000000000.0 7985700000000000.0 2.83075e+30
G 0.7 1300.0 0.41382762 0.003 1.5996 2.85575 3.6454 3569.66 241.33 13872.168 0.22019 2.47421e+17 33466100000000.0 4034930000000000.0 3264790000000000.0 -3.54708e+29
G 0.7 1300.0 0.41382762 0.005 1.53747 2.64878 3.36425 3271.08 199.05 13490.296 0.221565 1.06019e+17 33430400000000.0 1728950000000000.0 1398950000000000.0 -3.02373e+30
G 0.7 1300.0 0.41382762 0.01 1.48772 2.48812 3.14214 2948.12 143.79 13036.456 0.22267111 2.7165e+16 33341700000000.0 443005000000000.0 358449000000000.0 -5.16122e+30
G 0.7 1300.0 0.41382762 0.02 1.45821 2.39525 3.01185 2766.39 106.65 12760.242 0.22333217 8099530000000000.0 33166500000000.0 132087000000000.0 106875000000000.0 -6.42916e+30
G 0.7 1300.0 0.41382762 0.03 1.44897 2.36685 2.97158 2704.88 81.35 12663.106 0.22353492 2855530000000000.0 32997200000000.0 46567800000000.0 37679400000000.0 -6.82619e+30
G 0.7 1300.0 0.41382762 0.05 1.44447 2.35319 2.95212 2676.32 51.89 12617.358 0.22363091 738818000000000.0 32711800000000.0 12048600000000.0 9748890000000.0 -7.0192e+30
G 0.7 1300.0 0.41382762 0.1 1.44364 2.35068 2.94853 2671.33 40.11 12609.319 0.22365002 389485000000000.0 32585400000000.0 6351690000000.0 5139340000000.0 -7.055e+30
G 0.7 1300.0 0.41382762 0.2 1.44364 2.35067 2.94852 2671.31 39.96 12609.301 0.22365007 387527000000000.0 32584700000000.0 6319770000000.0 5113520000000.0 -7.05508e+30
G 0.7 1300.0 0.41382762 0.5 1.44363 2.35066 2.9485 2671.28 39.51 12609.247 0.22365022 381656000000000.0 32582400000000.0 6224020000000.0 5036040000000.0 -7.05529e+30
G 0.7 1300.0 0.41382762 1.0 1.44362 2.35063 2.94846 2671.23 38.75 12609.157 0.22365047 371870000000000.0 32578700000000.0 6064430000000.0 4906910000000.0 -7.05565e+30
G 0.7 1300.0 0.41382762 2.0 1.44361 2.35058 2.94839 2671.11 37.24 12608.978 0.22365097 352298000000000.0 32571200000000.0 5745250000000.0 4648650000000.0 -7.05636e+30
G 0.7 1300.0 0.41382762 5.0 1.44356 2.35043 2.94818 2670.78 32.7 12608.44 0.22365248 293581000000000.0 32548900000000.0 4787710000000.0 3873880000000.0 -7.0585e+30
G 0.7 1300.0 0.41382762 10.0 1.44348 2.35018 2.94782 2670.22 25.14 12607.542 0.22365498 195721000000000.0 32511600000000.0 3191800000000.0 2582580000000.0 -7.06207e+30
G 0.7 1300.0 0.41382762 20.0 1.44331 2.34967 2.9471 2669.11 10.02 12605.748 0.22366 5304.06 32437000000000.0 86.498 69.9883 -7.0692e+30
G 0.7 1300.0 0.52733018 0.001 2.30708 4.94351 6.20438 6563.86 655.58 16520.0 0.20241 0.0 0.0 0.0 0.0 3.9367e+31
G 0.7 1300.0 0.52733018 0.0015 1.78868 3.14341 3.91612 4522.57 390.87 14902.37 0.21936 2.43356e+18 42679200000000.0 -2.84768e+17 3.81543e+16 2.26016e+31
G 0.7 1300.0 0.52733018 0.002 1.6964 2.8173 3.49058 3901.99 302.32 14260.568 0.22238 7.84212e+17 42667800000000.0 -9.17664e+16 1.22952e+16 1.96169e+31
G 0.7 1300.0 0.52733018 0.003 1.6294 2.59442 3.19219 3506.9 244.42 13794.662 0.224564 3.09456e+17 42645000000000.0 -3.62117e+16 4851780000000000.0 1.74502e+31
G 0.7 1300.0 0.52733018 0.005 1.57482 2.44847 3.00251 3215.06 200.2 13414.773 0.22635444 1.30322e+17 42599600000000.0 -1.52499e+16 2043240000000000.0 1.56851e+31
G 0.7 1300.0 0.52733018 0.01 1.53169 2.34885 2.87548 2915.28 143.53 12987.707 0.22775793 3.27985e+16 42486700000000.0 -3837990000000000.0 514228000000000.0 1.42901e+31
G 0.7 1300.0 0.52733018 0.02 1.50682 2.29242 2.8029 2748.14 104.68 12731.627 0.2285741 9271700000000000.0 42265600000000.0 -1084950000000000.0 145366000000000.0 1.3486e+31
G 0.7 1300.0 0.52733018 0.03 1.49953 2.27632 2.782 2697.63 79.1 12651.545 0.22881636 3244130000000000.0 42054700000000.0 -379619000000000.0 50862900000000.0 1.32499e+31
G 0.7 1300.0 0.52733018 0.05 1.49629 2.26907 2.77263 2671.33 37.17 12609.326 0.22892 493606000000000.0 41680100000000.0 -57760400000000.0 7738970000000.0 1.31452e+31
G 0.7 1300.0 0.52733018 0.1 1.49629 2.26907 2.77263 2671.33 37.1 12609.32 0.22892003 492369000000000.0 41679900000000.0 -57615700000000.0 7719570000000.0 1.31452e+31
G 0.7 1300.0 0.52733018 0.2 1.49629 2.26907 2.77262 2671.32 36.96 12609.308 0.22892008 489895000000000.0 41679400000000.0 -57326100000000.0 7680780000000.0 1.31451e+31
G 0.7 1300.0 0.52733018 0.5 1.49628 2.26906 2.77261 2671.3 36.56 12609.272 0.22892023 482472000000000.0 41678000000000.0 -56457600000000.0 7564400000000.0 1.3145e+31
G 0.7 1300.0 0.52733018 1.0 1.49628 2.26904 2.77259 2671.26 35.88 12609.212 0.22892048 470101000000000.0 41675800000000.0 -55009900000000.0 7370440000000.0 1.31447e+31
G 0.7 1300.0 0.52733018 2.0 1.49626 2.26901 2.77255 2671.18 34.52 12609.092 0.22892098 445359000000000.0 41671300000000.0 -52114700000000.0 6982530000000.0 1.31442e+31
G 0.7 1300.0 0.52733018 5.0 1.49621 2.26891 2.77242 2670.96 30.43 12608.731 0.22892248 371132000000000.0 41657700000000.0 -43428900000000.0 5818770000000.0 1.31428e+31
G 0.7 1300.0 0.52733018 10.0 1.49614 2.26875 2.77221 2670.59 23.63 12608.131 0.22892499 247422000000000.0 41635100000000.0 -28952600000000.0 3879180000000.0 1.31403e+31
G 0.7 1300.0 0.52733018 20.0 1.49598 2.26842 2.77178 2669.84 10.02 12606.93 0.22893 6705.12 41589900000000.0 -784.609 105.126 1.31354e+31
G 0.7 1300.0 0.67196366 0.001 2.33932 4.59088 5.65104 6563.86 686.22 16520.0 0.20566 0.0 0.0 0.0 0.0 3.41596e+31
G 0.7 1300.0 0.67196366 0.0015 1.87341 3.01559 3.64869 4665.18 430.87 15037.164 0.22325 3.41333e+18 54385100000000.0 5.02826e+16 7.98364e+16 -8.72402e+30
G 0.7 1300.0 0.67196366 0.002 1.76378 2.70241 3.24911 4079.71 344.56 14454.49 0.227395 1.23782e+18 54370500000000.0 1.82347e+16 2.89522e+16 -1.88154e+31
G 0.7 1300.0 0.67196366 0.003 1.69352 2.52806 3.03444 3593.58 268.91 13901.345 0.230045 4.23923e+17 54341300000000.0 6244910000000000.0 9915390000000000.0 -2.52823e+31
G 0.7 1300.0 0.67196366 0.005 1.64113 2.40328 2.87853 3270.07 217.37 13488.946 0.232026 1.702e+17 54283500000000.0 2507250000000000.0 3980900000000000.0 -3.01038e+31
G 0.7 1300.0 0.67196366 0.01 1.59599 2.30023 2.74792 2962.55 158.84 13057.728 0.23373296 4.62377e+16 54139500000000.0 681138000000000.0 1081480000000000.0 -3.42591e+31
G 0.7 1300.0 0.67196366 0.02 1.57069 2.24409 2.67602 2783.23 120.81 12786.514 0.23468211 1.50478e+16 53855300000000.0 221672000000000.0 351962000000000.0 -3.65869e+31
G 0.7 1300.0 0.67196366 0.03 1.56175 2.22467 2.65096 2714.51 93.19 12678.436 0.23502148 5605690000000000.0 53580600000000.0 82578700000000.0 131115000000000.0 -3.74099e+31
G 0.7 1300.0 0.67196366 0.05 1.5569 2.21429 2.63752 2679.48 61.61 12622.439 0.23520806 1372910000000000.0 53111000000000.0 20224700000000.0 32111900000000.0 -3.78567e+31
G 0.7 1300.0 0.67196366 0.1 1.55609 2.2125 2.63521 2671.33 32.71 12609.324 0.23524 460318000000000.0 52736700000000.0 6781040000000.0 10766600000000.0 -3.79308e+31
G 0.7 1300.0 0.67196366 0.2 1.55609 2.2125 2.63521 2671.32 32.6 12609.318 0.23524 458004000000000.0 52735600000000.0 6746970000000.0 10712500000000.0 -3.79308e+31
G 0.7 1300.0 0.67196366 0.5 1.55609 2.2125 2.63521 2671.31 32.26 12609.298 0.23524 451065000000000.0 52732100000000.0 6644740000000.0 10550200000000.0 -3.79308e+31
G 0.7 1300.0 0.67196366 1.0 1.55609 2.2125 2.63521 2671.29 31.68 12609.267 0.23524 439499000000000.0 52726400000000.0 6474360000000.0 10279700000000.0 -3.79308e+31
G 0.7 1300.0 0.67196366 2.0 1.55609 2.2125 2.63521 2671.25 30.54 12609.203 0.23524 416368000000000.0 52714900000000.0 6133610000000.0 9738670000000.0 -3.79308e+31
G 0.7 1300.0 0.67196366 5.0 1.55609 2.2125 2.63521 2671.13 27.12 12609.012 0.23524 346973000000000.0 52680300000000.0 5111340000000.0 8115560000000.0 -3.79308e+31
G 0.7 1300.0 0.67196366 10.0 1.55609 2.21249 2.6352 2670.94 21.41 12608.694 0.23524 231315000000000.0 52622800000000.0 3407560000000.0 5410370000000.0 -3.79308e+31
G 0.7 1300.0 0.67196366 20.0 1.55609 2.21248 2.63519 2670.54 10.0 12608.058 0.23524 6268.62 52507700000000.0 92.3457 146.621 -3.79308e+31
G 0.7 1300.0 0.85626648 0.001 2.32369 4.09301 4.91244 6563.86 719.26 16520.0 0.17149 0.0 0.0 0.0 0.0 4.72654e+31
G 0.7 1300.0 0.85626648 0.0015 1.92006 2.87187 3.38377 4796.86 476.13 15158.004 0.2117 5.38061e+18 69301400000000.0 1.53069e+17 1.62735e+16 -2.01831e+31
G 0.7 1300.0 0.85626648 0.002 1.83524 2.65877 3.12518 4268.35 390.77 14651.046 0.22015 2.2305e+18 69283000000000.0 6.34538e+16 6746100000000000.0 -3.43571e+31
G 0.7 1300.0 0.85626648 0.003 1.77109 2.50062 2.93171 3752.6 307.0 14090.379 0.22654 7.92179e+17 69246100000000.0 2.25361e+16 2395930000000000.0 -4.50769e+31
G 0.7 1300.0 0.85626648 0.005 1.72186 2.38476 2.78791 3400.57 248.57 13660.066 0.23144 3.22221e+17 69172300000000.0 9166620000000000.0 974551000000000.0 -5.33044e+31
G 0.7 1300.0 0.85626648 0.01 1.6745 2.27736 2.65291 3086.36 193.92 13236.274 0.236165 1.13645e+17 68987500000000.0 3232990000000000.0 343716000000000.0 -6.12195e+31
G 0.7 1300.0 0.85626648 0.02 1.64599 2.21581 2.57443 2858.09 141.95 12901.596 0.23900069 3.16802e+16 68624700000000.0 901246000000000.0 95816100000000.0 -6.59815e+31
G 0.7 1300.0 0.85626648 0.03 1.63469 2.19171 2.54352 2771.92 121.84 12768.884 0.2401275 1.70004e+16 68265200000000.0 483631000000000.0 51417300000000.0 -6.78699e+31
G 0.7 1300.0 0.85626648 0.05 1.62544 2.17387 2.52109 2702.5 89.41 12659.312 0.2410541 5282900000000000.0 67590100000000.0 150289000000000.0 15978000000000.0 -6.94154e+31
G 0.7 1300.0 0.85626648 0.1 1.62223 2.16794 2.51383 2672.11 35.41 12610.587 0.24137001 558864000000000.0 66426300000000.0 15898700000000.0 1690270000000.0 -6.99535e+31
G 0.7 1300.0 0.85626648 0.2 1.62223 2.16794 2.51383 2672.11 35.28 12610.58 0.24137011 556056000000000.0 66424700000000.0 15818800000000.0 1681780000000.0 -6.99537e+31
G 0.7 1300.0 0.85626648 0.5 1.62223 2.16793 2.51382 2672.09 34.89 12610.558 0.24137041 547631000000000.0 66420000000000.0 15579100000000.0 1656300000000.0 -6.99542e+31
G 0.7 1300.0 0.85626648 1.0 1.62222 2.16792 2.51381 2672.07 34.26 12610.522 0.24137092 533589000000000.0 66412100000000.0 15179700000000.0 1613830000000.0 -6.9955e+31
G 0.7 1300.0 0.85626648 2.0 1.62221 2.16791 2.51379 2672.02 32.98 12610.451 0.24137192 505505000000000.0 66396400000000.0 14380700000000.0 1528890000000.0 -6.99567e+31
G 0.7 1300.0 0.85626648 5.0 1.62218 2.16785 2.51372 2671.89 29.15 12610.235 0.24137493 421255000000000.0 66349100000000.0 11984000000000.0 1274080000000.0 -6.99617e+31
G 0.7 1300.0 0.85626648 10.0 1.62213 2.16777 2.51362 2671.67 22.77 12609.875 0.24137996 280836000000000.0 66270500000000.0 7989300000000.0 849384000000.0 -6.99701e+31
G 0.7 1300.0 0.85626648 20.0 1.62203 2.16759 2.5134 2671.22 10.0 12609.156 0.24139 7610.69 66113100000000.0 216.51 23.0183 -6.99869e+31
G 0.7 1300.0 1.09111896 0.001 2.2383 3.4522 4.00266 6563.86 763.63 16520.0 0.19644 0.0 0.0 0.0 0.0 1.45964e+29
G 0.7 1300.0 1.09111896 0.0015 1.94877 2.70454 3.11119 4641.02 472.9 15014.616 0.222645 5.3861e+18 88309300000000.0 1.58895e+17 1.92876e+16 -6.46257e+31
G 0.7 1300.0 1.09111896 0.002 1.88219 2.54285 2.91456 4190.14 395.72 14570.648 0.228675 2.46378e+18 88285600000000.0 7.26841e+16 8822820000000000.0 -7.95213e+31
G 0.7 1300.0 1.09111896 0.003 1.82771 2.41803 2.76284 3716.46 314.49 14048.15 0.23361 9.27727e+17 88238600000000.0 2.73689e+16 3322200000000000.0 -9.17085e+31
G 0.7 1300.0 1.09111896 0.005 1.7844 2.3317 2.6603 3379.4 255.31 13632.76 0.23753 3.84612e+17 88144600000000.0 1.13464e+16 1377300000000000.0 -1.01397e+32
G 0.7 1300.0 1.09111896 0.01 1.74211 2.24988 2.56228 3079.89 201.74 13227.108 0.241355 1.43152e+17 87910300000000.0 4223110000000000.0 512626000000000.0 -1.10859e+32
G 0.7 1300.0 1.09111896 0.02 1.71564 2.20114 2.50323 2854.26 145.98 12895.78 0.24374932 3.85051e+16 87447000000000.0 1135940000000000.0 137887000000000.0 -1.16781e+32
G 0.7 1300.0 1.09111896 0.03 1.70554 2.18276 2.48089 2771.18 124.75 12767.731 0.24466699 2.03421e+16 86990200000000.0 600113000000000.0 72845200000000.0 -1.1904e+32
G 0.7 1300.0 1.09111896 0.05 1.69708 2.16768 2.46245 2701.92 91.64 12658.381 0.24543191 6436230000000000.0 86148200000000.0 189875000000000.0 23048200000000.0 -1.20932e+32
G 0.7 1300.0 1.09111896 0.1 1.6946 2.16325 2.45704 2679.16 63.27 12621.931 0.24566014 1953510000000000.0 85275600000000.0 57630600000000.0 6995530000000.0 -1.21489e+32
G 0.7 1300.0 1.09111896 0.2 1.69459 2.16324 2.45702 2679.12 63.01 12621.872 0.24566065 1943700000000000.0 85274400000000.0 57341000000000.0 6960380000000.0 -1.2149e+32
G 0.7 1300.0 1.09111896 0.5 1.69458 2.16321 2.45699 2679.01 62.2 12621.696 0.24566215 1914250000000000.0 85270900000000.0 56472200000000.0 6854920000000.0 -1.21494e+32
G 0.7 1300.0 1.09111896 1.0 1.69455 2.16316 2.45693 2678.83 60.86 12621.401 0.24566466 1865160000000000.0 85264900000000.0 55024200000000.0 6679150000000.0 -1.21501e+32
G 0.7 1300.0 1.09111896 2.0 1.69449 2.16306 2.4568 2678.46 58.19 12620.813 0.24566968 1767000000000000.0 85253000000000.0 52128200000000.0 6327620000000.0 -1.21513e+32
G 0.7 1300.0 1.09111896 5.0 1.69432 2.16276 2.45644 2677.37 50.15 12619.046 0.24568473 1472500000000000.0 85217200000000.0 43440100000000.0 5273020000000.0 -1.21552e+32
G 0.7 1300.0 1.09111896 10.0 1.69403 2.16226 2.45583 2675.54 36.77 12616.103 0.24570982 981664000000000.0 85157600000000.0 28960100000000.0 3515340000000.0 -1.21616e+32
G 0.7 1300.0 1.09111896 20.0 1.69345 2.16127 2.45461 2671.88 9.99 12610.216 0.24576 26504.8 85038300000000.0 781.922 94.9141 -1.21744e+32
G 0.7 1300.0 1.39038559 0.001 2.26451 3.25942 3.70108 6563.86 823.07 16520.0 0.1975 0.0 0.0 0.0 0.0 -3.87384e+31
G 0.7 1300.0 1.39038559 0.0015 2.01349 2.63553 2.96471 4665.18 499.44 15037.164 0.22479 7.17832e+18 112530000000000.0 1.90463e+17 1.99723e+16 -1.24519e+32
G 0.7 1300.0 1.39038559 0.002 1.95438 2.51202 2.82063 4220.72 419.0 14602.268 0.23121333 3.35275e+18 112500000000000.0 8.8959e+16 9328420000000000.0 -1.44719e+32
G 0.7 1300.0 1.39038559 0.003 1.90268 2.40772 2.6981 3767.81 336.9 14108.013 0.236835 1.32886e+18 112440000000000.0 3.52589e+16 3697320000000000.0 -1.62385e+32
G 0.7 1300.0 1.39038559 0.005 1.86188 2.32837 2.60409 3417.64 272.57 13681.952 0.241276 5.4591e+17 112320000000000.0 1.44847e+16 1518890000000000.0 -1.7633e+32
G 0.7 1300.0 1.39038559 0.01 1.82226 2.25731 2.52091 3109.14 214.74 13268.4 0.24558077 2.01832e+17 112022000000000.0 5355230000000000.0 561561000000000.0 -1.89865e+32
G 0.7 1300.0 1.39038559 0.02 1.79503 2.21122 2.46692 2878.15 157.9 12931.978 0.24854209 5.79579e+16 111430000000000.0 1537800000000000.0 161257000000000.0 -1.99171e+32
G 0.7 1300.0 1.39038559 0.03 1.78519 2.19493 2.44775 2790.88 133.54 12798.399 0.24961241 2.94127e+16 110848000000000.0 780411000000000.0 81835500000000.0 -2.02536e+32
G 0.7 1300.0 1.39038559 0.05 1.77615 2.18011 2.43028 2710.52 101.47 12672.102 0.25059363 1.03527e+16 109688000000000.0 274689000000000.0 28804500000000.0 -2.05625e+32
G 0.7 1300.0 1.39038559 0.1 1.77275 2.17463 2.42379 2679.16 64.3 12621.936 0.25096008 2377900000000000.0 108199000000000.0 63093100000000.0 6616070000000.0 -2.06785e+32
G 0.7 1300.0 1.39038559 0.2 1.77275 2.17462 2.42378 2679.13 64.03 12621.882 0.25096043 2365950000000000.0 108198000000000.0 62776100000000.0 6582820000000.0 -2.06786e+32
G 0.7 1300.0 1.39038559 0.5 1.77274 2.17461 2.42376 2679.03 63.21 12621.721 0.25096148 2330100000000000.0 108194000000000.0 61824900000000.0 6483080000000.0 -2.0679e+32
G 0.7 1300.0 1.39038559 1.0 1.77272 2.17458 2.42373 2678.86 61.84 12621.452 0.25096324 2270360000000000.0 108189000000000.0 60239700000000.0 6316850000000.0 -2.06795e+32
G 0.7 1300.0 1.39038559 2.0 1.77269 2.17453 2.42367 2678.53 59.12 12620.913 0.25096675 2150860000000000.0 108177000000000.0 57069200000000.0 5984390000000.0 -2.06806e+32
G 0.7 1300.0 1.39038559 5.0 1.77259 2.17437 2.42348 2677.52 50.93 12619.298 0.25097729 1792390000000000.0 108142000000000.0 47557600000000.0 4986990000000.0 -2.0684e+32
G 0.7 1300.0 1.39038559 10.0 1.77243 2.1741 2.42316 2675.85 37.29 12616.606 0.25099486 1194920000000000.0 108085000000000.0 31705100000000.0 3324660000000.0 -2.06897e+32
G 0.7 1300.0 1.39038559 20.0 1.7721 2.17356 2.42253 2672.51 10.01 12611.221 0.25103 32263.0 107970000000000.0 856.039 89.7656 -2.07009e+32
G 0.7 1300.0 1.77173358 0.001 2.30803 3.09724 3.44199 6563.86 890.28 16520.0 0.20902 0.0 0.0 0.0 0.0 -1.29921e+32
G 0.7 1300.0 1.77173358 0.0015 2.08099 2.59806 2.86853 4649.05 518.64 15022.127 0.23215 8.91883e+18 143394000000000.0 2.34259e+17 2.44795e+16 -2.36353e+32
G 0.7 1300.0 1.77173358 0.002 2.0277 2.49661 2.75307 4206.57 434.54 14587.666 0.23758 4.17626e+18 143356000000000.0 1.09692e+17 1.14626e+16 -2.61329e+32
G 0.7 1300.0 1.77173358 0.003 1.97963 2.4085 2.65218 3776.96 352.43 14118.602 0.24248 1.72313e+18 143279000000000.0 4.52593e+16 4729480000000000.0 -2.83865e+32
G 0.7 1300.0 1.77173358 0.005 1.94149 2.34102 2.57445 3422.99 284.07 13688.797 0.246368 7.00524e+17 143127000000000.0 1.83997e+16 1922730000000000.0 -3.01745e+32
G 0.7 1300.0 1.77173358 0.01 1.90477 2.27792 2.5013 3113.88 223.38 13275.04 0.25010923 2.58276e+17 142747000000000.0 6783780000000000.0 708888000000000.0 -3.18957e+32
G 0.7 1300.0 1.77173358 0.02 1.87835 2.23408 2.45012 2883.4 165.91 12939.898 0.25280209 7.74859e+16 141992000000000.0 2035220000000000.0 212675000000000.0 -3.31341e+32
G 0.7 1300.0 1.77173358 0.03 1.86904 2.21905 2.43249 2794.88 138.83 12804.611 0.25374752 3.77469e+16 141251000000000.0 991448000000000.0 103604000000000.0 -3.35707e+32
G 0.7 1300.0 1.77173358 0.05 1.86047 2.20566 2.41686 2719.62 111.47 12686.556 0.25462763 1.6268e+16 139828000000000.0 427289000000000.0 44650600000000.0 -3.39726e+32
